id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
226,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
227,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
228,covid 19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
229,Cost of living crisis,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
230,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
231,Cost of Living,Living costs,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
232,Climate Change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
233,Price rises,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
234,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
235,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
236,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
237,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
238,Covid 19 and the variants,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
239,Immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
240,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
241,Covid-19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
242,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
243,Pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
244,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
245,Rising cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
246,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
247,health - fighting the Corona virus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
248,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
249,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
250,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
251,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
252,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
253,Climate Change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
254,The costs of covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
255,Pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
256,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
257,Covid 19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
258,Covid 19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
259,Covid-19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
260,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
261,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
262,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
263,recovering from covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
264,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
265,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
266,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
267,ENERGY PRICE RISE,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
268,Covid-19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
269,Covid pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
270,Coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
271,pensioners struggling to pay their bills,32 - Living costs,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
272,Coronavirus,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
273,Cost of fuel,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
274,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
275,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
276,Cost of Living increases,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
277,Price increases,32 - Living costs,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
278,Affordability,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
279,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
280,Climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
281,Immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
282,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
283,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
284,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
285,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
286,The economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
287,covie vir 19,48 - Coronavirus,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
288,Cost of living rise,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
289,Cost of living,32,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
290,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
291,the economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
292,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
293,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
294,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
295,Covid-19,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
296,Covid pandemic,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
297,the economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
298,Economy,26,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
299,Border Control,12,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
300,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
301,Opening country back up,26 - Economy-general,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
302,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
303,immigrants crossing the English Channel,12,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
304,Immigration,,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
305,climate change,40,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
306,Brexit & Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
307,Covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
308,covid,48,28,0.9346030278090199,0.9305455141958094,0.9384699482623174,29,0.9346030278090199,0.9305455141958094,0.9384699482623174,27.0,0.9480825965975836,0.919929805298573,0.9769594162793039
